,regression_slope,correlation_coefficient,output
2182,-2.7777777777829387e-07,-0.5404029961341564,1.4982999999999995
2183,-6.55111936449056e-07,-0.981049843837764,1.497366666666667
2184,4.0709104467492517e-07,0.8215135573016439,1.4979000000000002
2185,-6.632315205695885e-08,-0.5106152645181931,1.4974999999999998
2186,-3.1605961394176655e-07,-0.9338303424586256,1.4959999999999998
2187,-3.5725656069494503e-07,-0.7083055765486186,1.4954
2188,4.182140586837507e-09,0.023355868604768546,1.4952
2189,1.99541055572162e-09,0.00924757239740364,1.4954666666666665
2190,1.6621357371098847e-07,0.7579360650652012,1.4955666666666667
2191,-5.381224919416131e-07,-0.6649430851109618,1.4953
2192,-8.781519700645203e-08,-0.6900215319110621,1.495
2193,1.5882917712782554e-07,0.8363095167165276,1.4953
2194,-1.424123020616422e-08,-0.12414697567365815,1.4953
2195,-9.18895124904029e-08,-0.8014810049341689,1.4951
2196,1.6682188781593836e-07,0.8450420789095145,1.4956000000000005
2197,4.2454721037847086e-07,0.6918401130490861,1.4957
2198,-5.390386607318154e-07,-0.763550618669744,1.4947
2199,6.83300717547482e-07,0.7079742180632109,1.4951666666666668
2200,1.5391286603404761e-06,0.9409192884555786,1.4962
2201,-5.81085581085543e-07,-0.7310694967874038,1.4957333333333331
2202,3.5579256249639446e-07,0.6101862999013724,1.4954
2203,-7.306397306396726e-07,-0.46409813437491626,1.4952333333333334
2204,-1.1690062653661782e-06,-0.9562368853566228,1.4943333333333333
2205,-6.22439595351151e-07,-0.7210200617214909,1.493766666666667
2206,1.466308484440776e-07,0.22882473270703574,1.4939
2207,7.828282828283492e-06,0.9196308015195458,1.497
2208,1.4141414141423798e-07,0.13216960960877464,1.4976
2209,1.622164800458271e-07,0.38125015803478723,1.4975333333333332
2210,-4.554949127418023e-07,-0.5021546884477652,1.4968666666666666
2211,5.562517404625765e-07,0.8762165949358414,1.4972666666666667
2212,-7.947406210736901e-07,-0.8131028599894667,1.4967999999999997
2213,1.8351685018349665e-08,0.05650663392966519,1.4967333333333332
2214,3.195624410015216e-07,0.4777249403908205,1.4966333333333333
2215,-7.912875654811002e-07,-0.8102453791303992,1.4960666666666669
2216,1.1879208754207377e-06,0.7577392822355528,1.4963666666666666
2217,1.2222222222222926e-06,0.8780676755571789,1.4970666666666668
2218,-1.1420954027960261e-07,-0.28329509863515195,1.4971333333333334
2219,2.7105734766997236e-07,0.4238202465514188,1.4972666666666667
2220,-7.696007696033282e-08,-0.1717658204003188,1.497
2221,-1.3949013948997194e-07,-0.1973268588033198,1.4968666666666666
2222,5.185185185194034e-07,0.4817960941249447,1.4972333333333332
2223,-6.172839506174295e-07,-0.8071648849618056,1.4972
2224,-3.063973063972278e-07,-0.35342271108738393,1.4971000000000003
2225,5.0228310502348544e-08,0.2155757936345463,1.4971000000000003
2226,6.232647742082905e-07,0.727764598116147,1.4974333333333334
2227,-1.7135642135643934e-06,-0.9013536962417518,1.4961333333333335
2228,-5.772005772006097e-07,-0.40839898629549765,1.4953666666666667
2229,1.5858585858587476e-06,0.8693059507191971,1.4952666666666667
2230,-2.754208754208765e-06,-0.7807917418182011,1.4937333333333334
2231,-1.8518518518550123e-07,-0.2151114272458997,1.4939666666666664
2232,6.632256632254497e-07,0.5639877133631079,1.4944333333333333
2233,2.111111111111305e-06,0.8864344930195236,1.4956666666666667
2234,-1.3939393939394199e-06,-0.8141344973732977,1.4946
2235,4.261363636359943e-07,0.675901804009374,1.495
2236,-1.0490319865325229e-06,-0.9012006187486484,1.4942
2237,1.715067340066941e-07,0.36485873093362403,1.4944999999999995
2238,2.3332223332231076e-06,0.8653874788965399,1.4954
2239,-1.6026936026936954e-06,-0.7519156143270008,1.4944999999999995
2240,3.38788400804269e-07,0.5667839107429223,1.4946333333333337
2241,1.4580461354654338e-06,0.9079767670669812,1.4953
2242,-7.407407407406592e-08,-0.3066220703359333,1.4952666666666667
2243,1.0336700336701216e-06,0.4221124786148291,1.4963666666666666
2244,-6.563525550867381e-07,-0.833643526284254,1.4958
2245,-5.508145849495959e-07,-0.41730928712885174,1.4954
2246,3.2356902356898567e-06,0.7770786454680655,1.4967999999999997
2247,4.894179894184963e-07,0.5262866989507599,1.4969
2248,1.6324864810092105e-08,0.045410221168618856,1.4969333333333334
2249,1.553233297606099e-06,0.9079292456562833,1.497966666666667
2250,-2.7434842249733996e-08,-0.11654949316693673,1.4974999999999998
2251,-5.001517911354285e-07,-0.6400967072592417,1.4967666666666666
2252,2.2975829427446228e-07,0.44167612231776915,1.4968333333333332
2253,-4.7332531087043853e-07,-0.6945575927584688,1.4967666666666666
2254,1.0358665663410972e-06,0.9484759081732484,1.4975666666666667
2255,8.116140832244147e-08,0.12659139466430874,1.4977666666666665
2256,1.0576038792768649e-07,0.41400431798524856,1.497866666666667
2257,-3.0357409899802086e-07,-0.6053887302150489,1.4974999999999998
2258,-3.923414940382478e-08,-0.11435930133277193,1.4976333333333336
2259,4.75804271424729e-07,0.7686528571759235,1.4978333333333331
2260,5.644616424054471e-07,0.730870632535715,1.4986
2261,-1.615450370171272e-08,-0.11860009351553714,1.4985
2262,-5.346957400342763e-07,-0.8331721821679214,1.497966666666667
2263,-4.6703296703283426e-07,-0.7819908736082368,1.4974666666666667
2264,1.4558661812324725e-07,0.8222506407305676,1.4974333333333334
2265,2.2552060836861416e-07,0.5896007404999076,1.4984333333333335
2266,-1.211461015382077e-07,-0.6455026159992484,1.4981
2267,-9.04908209903508e-08,-0.5161133404991168,1.497966666666667
2268,-6.59591716412717e-08,-0.6254134107992245,1.4978333333333331
2269,-3.525119558250145e-08,-0.2605431370356401,1.4979000000000002
2270,-3.12674991196615e-08,-0.6231568141505166,1.4976
2271,-2.498392578303696e-07,-0.8465969353246502,1.4971333333333334
2272,4.981632162598647e-07,0.8887201844819417,1.4983333333333333
2273,-9.912043301762699e-07,-0.8982971316123851,1.4971333333333334
2274,1.1210109480568864e-07,0.33738068562596074,1.4965
2275,2.623545735937616e-06,0.9185310865913558,1.4988
2276,-1.066217732886423e-07,-0.1372601646510722,1.4982999999999995
2277,-2.2209638857440744e-07,-0.46135750460902386,1.4976
2278,-6.69011421224145e-07,-0.4991824134873183,1.497
2279,-9.808574592629654e-08,-0.38991397280157464,1.4966
2280,-2.760014210853058e-07,-0.6828125497766488,1.4969
2281,1.7489711934157135e-07,0.19774185213704523,1.4966
2282,-4.4981244340968823e-07,-0.7021339439213397,1.4962
2283,3.530252015096271e-07,0.49481059288246193,1.4963
2284,-2.468272468272421e-06,-0.8184957306561766,1.4932666666666667
2285,3.198653198651949e-07,0.1823027014073309,1.4922333333333333
2286,5.947922240060515e-07,0.843784112942324,1.4934666666666667
2287,9.467120181407119e-07,0.8634037099454798,1.4942333333333335
2288,-1.429620726495827e-06,-0.8079247583979511,1.494
2289,6.682991531441321e-08,0.13313936316387925,1.4943666666666668
2290,-5.954897815362354e-07,-0.613428173887203,1.4943333333333333
2291,4.0205303678319904e-07,0.4076648778883181,1.4947
2292,-4.993296137712955e-07,-0.8987933047882397,1.4943
2293,9.342622365131457e-07,0.7764148770543713,1.4951666666666668
2294,-1.0273060273063467e-06,-0.7946020412405209,1.4947
2295,4.0740740740754195e-07,0.5351834705085048,1.4948
2296,2.007958371595238e-06,0.9536022041908817,1.4956000000000005
2297,-9.69696969696549e-07,-0.7118601464017883,1.4955
2298,2.0437710437715813e-06,0.7655889037039536,1.4967666666666666
2299,4.515151515151781e-06,0.9378959441326387,1.4988666666666666
2300,4.484848484848888e-06,0.8576074921667953,1.5013333333333334
2301,-2.387205387206066e-06,-0.7486115958419708,1.5004
2302,1.0757575757575919e-06,0.7327813005991765,1.5014666666666667
2303,3.6936026936026457e-06,0.8897034302235466,1.5031333333333334
2304,-1.2735276259865324e-06,-0.8767102198430422,1.5022
2305,2.501683501683809e-06,0.617832687172339,1.5035333333333334
2306,-2.1717171717175157e-06,-0.8770543705465947,1.5022333333333335
2307,1.0217560217561939e-06,0.7342134787639439,1.5029666666666668
2308,1.24242424242424e-06,0.6629178706412233,1.5038333333333334
2309,-1.0168350168350842e-06,-0.8422489901059229,1.5028
2310,1.4351851851853117e-06,0.7832756436193091,1.5041666666666669
2311,8.585858585854275e-08,0.07352490028192304,1.5043666666666666
2312,2.8415103415103568e-06,0.7259356014125599,1.5065666666666668
2313,4.949494949493956e-07,0.3014694941584443,1.5068666666666666
2314,5.181818181818441e-06,0.7524456185378862,1.5093666666666667
2315,-2.693602693597687e-07,-0.18343028083798785,1.5098
2316,-1.5218855218848384e-06,-0.8106922353975764,1.510233333333333
2317,-1.4478114478115576e-06,-0.45933565256440145,1.5098333333333336
2318,2.8047138047135182e-06,0.9669476432829034,1.5110666666666666
2319,-1.2121212121210785e-07,-0.1440357252903012,1.511
2320,-2.496693121692461e-07,-0.3417584351042526,1.5110333333333337
2321,4.198653198653701e-06,0.9109460740456953,1.5131333333333334
2322,-4.808555800474991e-07,-0.36618046661601833,1.5117333333333332
2323,-8.417508417462634e-08,-0.06186205059269945,1.5116666666666667
2324,3.1986531986506234e-07,0.45827794825060664,1.5118
2325,-2.6613439787152865e-08,-0.017866428659108025,1.5122666666666664
2326,6.673881673883743e-07,0.8804866381860048,1.5125
2327,-1.5957365232724721e-06,-0.8150418159141931,1.5110333333333337
2328,1.6221732386320359e-06,0.9204536548241647,1.5119333333333334
2329,3.063973063973063e-06,0.902687163928984,1.5130333333333332
2330,3.017241379307022e-07,0.7676507687469113,1.5128666666666666
2331,1.343849668131855e-06,0.79759157317301,1.5141666666666669
2332,-1.5598290598291046e-06,-0.9365502206847218,1.5133
2333,8.364544319609558e-08,0.38235806212695334,1.5132666666666668
2334,-1.2066962399662203e-06,-0.9403730137006029,1.5121666666666669
2335,-1.8272202069071975e-07,-0.29830539510747117,1.5117
2336,-1.0068320747983986e-07,-0.7651872815237892,1.5112666666666668
2337,1.3340891912316433e-06,0.8808064198815199,1.5123333333333333
2338,3.360552763820283e-07,0.7467935069104888,1.5132666666666668
2339,1.1379495437465496e-06,0.8982708131811287,1.5137666666666665
2340,-2.2128681999935866e-07,-0.6884282952815901,1.5134
2341,-1.1210796718040916e-06,-0.9644097411904202,1.5122
2342,-3.556009997725761e-07,-0.7884850166488732,1.5111
2343,6.48847569243262e-08,0.2307205761356312,1.5112666666666668
2344,-6.911943144403012e-08,-0.36132239547391404,1.5111333333333334
2345,1.0272662574503094e-06,0.870754616306714,1.5123999999999995
2346,2.430704641954982e-07,0.34764429925399387,1.5130666666666668
2347,3.435128232820604e-08,0.10319499635092431,1.5131
2348,-1.9866164784603406e-07,-0.7516505021564795,1.5126
2349,-2.6327100795184433e-07,-0.5375462625090007,1.5123333333333333
2350,2.506963788300834e-07,0.7669913494633337,1.5125
2351,7.127023972042692e-08,0.41336739037883136,1.5126
2352,-3.3722166275033306e-07,-0.953261878958339,1.5117666666666667
2353,-1.823291073063133e-07,-0.8425030889883839,1.5107666666666664
2354,1.0579720599249395e-08,0.06009740195577449,1.5108
2355,-9.429434948640006e-07,-0.8978288635935334,1.5093666666666667
2356,5.414206923309078e-07,0.8523506628879972,1.5098
2357,1.2543133195306186e-06,0.9398031073097471,1.5106333333333335
2358,6.348910431685396e-07,0.9299799394041818,1.5115
2359,2.5110776690906137e-06,0.8830280956114368,1.5131333333333334
2360,-8.756038647340288e-07,-0.6605596942601468,1.5124666666666666
2361,-1.4622414622417898e-06,-0.6928110272355815,1.5114333333333334
2362,4.796777296777153e-06,0.8778805796528669,1.5138666666666667
2363,-1.3588263588265937e-06,-0.8582169846639348,1.5130000000000001
2364,-1.0808080808085226e-06,-0.659043104876142,1.5125666666666666
2365,3.939393939393281e-07,0.6288414315716511,1.5132
2366,-1.952861952858598e-07,-0.2505405411712063,1.5132666666666668
2367,1.6187870497040568e-07,0.5972364300395728,1.5135666666666667
2368,1.0339506172837053e-06,0.560105917321845,1.5165999999999995
2369,-2.1447811447817386e-06,-0.8759583226549753,1.516133333333333
2370,-1.4208754208752644e-06,-0.8402241148166483,1.5156
2371,1.900949941296019e-06,0.8541975269029997,1.5154666666666667
2372,-1.5176151761521358e-07,-0.2706735689307345,1.5155666666666667
2373,2.888888888888952e-06,0.9360544629350259,1.5168333333333333
2374,6.936026936026396e-07,0.7283564033529223,1.5165
2375,-1.0446859903381094e-06,-0.9662331981325697,1.5155666666666667
2376,-1.3454861111155889e-07,-0.30258666366000153,1.515
2377,-3.293607042228632e-07,-0.7373832618564983,1.5143333333333333
2378,-4.739147749905288e-07,-0.8281881265709964,1.5136000000000005
2379,-7.178932178935473e-07,-0.39905142245605824,1.5137
2380,1.3908313908314226e-06,0.7505841976289378,1.5151666666666666
2381,-3.9598676486343474e-07,-0.5852681525006571,1.5152333333333334
2382,-6.208550147947991e-07,-0.6323730051049866,1.5153666666666668
2383,-8.564033310829847e-07,-0.9254656663663301,1.5149
2384,-1.8866985264830991e-06,-0.8230577567400282,1.5142666666666666
2385,-1.0639730639726104e-06,-0.85123577538293,1.5137666666666665
2386,-2.631874298541399e-06,-0.9341202485563784,1.5121666666666669
2387,2.210998877665719e-06,0.9123010512376828,1.5131
2388,-1.5252525252525366e-06,-0.8289740542986488,1.5123666666666666
2389,4.761904761904766e-07,0.5057666533371235,1.5132333333333332
2390,-1.27288313699495e-06,-0.911956777422789,1.5129
2391,1.3501683501685155e-06,0.6084753064824201,1.5139000000000002
2392,2.794612794614281e-07,0.2958536494099661,1.5153
2393,-6.868686868687682e-07,-0.5654637179350034,1.5158333333333331
2394,-1.3030303030298232e-06,-0.6631214954780829,1.5160333333333331
2395,-1.1387966039132494e-06,-0.8180766442485923,1.5152333333333334
2396,7.306397306389325e-07,0.5980957904586196,1.5161666666666669
2397,-6.032856032855775e-07,-0.5174190996636633,1.5156
2398,5.955387205385709e-07,0.36104634480476455,1.5152666666666663
2399,3.3143939393935745e-07,0.5899248796553368,1.5155333333333336
2400,2.626262626262292e-06,0.9347520044269135,1.5169333333333332
2401,1.1818181818184105e-06,0.6170585119551342,1.5167333333333337
2402,-2.1380471380472613e-06,-0.7931968141845973,1.5160666666666665
2403,3.6924186924188993e-06,0.9332568367659605,1.5177000000000005
2404,-1.7777777777775596e-06,-0.8836154933628901,1.516333333333333
2405,1.532407407407146e-06,0.3446010222216662,1.5197000000000005
2406,-4.1077441077418613e-07,-0.36638123482928014,1.5189333333333332
2407,-1.74747474747534e-06,-0.6095442565661526,1.5183
2408,-3.0639730639781094e-07,-0.12124961916253972,1.5186666666666664
2409,1.198653198653291e-06,0.8835079803362763,1.5189666666666666
2410,-7.958371594731296e-08,-0.15385962206819379,1.5187
2411,5.611672278341589e-07,0.6920456654479572,1.5187666666666668
2412,-5.370370370372247e-07,-0.8796971267070351,1.5184
2413,1.1525511525499042e-07,0.45231163066408664,1.5186
2414,2.830639110566179e-07,0.31287846827032484,1.5197
2415,-1.661565146413754e-06,-0.9613087868917539,1.5193
2416,-3.321671950730863e-07,-0.8637396343793494,1.5191
2417,5.151515151516602e-07,0.8146975251074847,1.5194
2418,8.027447089947528e-07,0.8876946539125816,1.5198333333333334
2419,-8.730815182438756e-08,-0.2879978198409929,1.5199333333333334
2420,-4.720133667503131e-07,-0.7620896990083329,1.5199
2421,2.5906299941106304e-07,0.4190227991437231,1.5200000000000002
2422,-2.1953405017922242e-06,-0.8812417533077549,1.5185333333333333
2423,-7.306397306398071e-07,-0.45805367986949114,1.5175
2424,2.693323925564839e-09,0.8458047771286075,1.5175
2425,7.961998456789167e-07,0.9251229302087202,1.5191
2426,-9.817085036003163e-07,-0.9301095771161773,1.5186666666666666
2427,1.1949844315390435e-07,0.5253553192621291,1.5188
2428,7.089456045375745e-08,0.3800195328781899,1.5191
2429,8.633428473110185e-08,0.45475072593635113,1.5192000000000003
2430,-2.607957302278947e-08,-0.2436583282795551,1.5191
2431,1.2399256044578422e-08,0.017139594562402057,1.5188
2432,7.910228108914223e-08,0.3095989845174458,1.5186
2433,5.014159586876839e-07,0.6605272937651642,1.5191333333333332
2434,1.7573288601317398e-08,0.0912233566065466,1.5189333333333332
2435,-1.2718618800658063e-07,-0.4535379572696265,1.5187333333333333
2436,-2.3624447492590125e-08,-0.08243223302585262,1.5188333333333333
2437,3.418803418806226e-07,0.754625993691984,1.5193
2438,-4.907637165698723e-07,-0.5025215243383754,1.5193666666666668
2439,1.8321058810971547e-06,0.8685054736282601,1.521
2440,6.770081770086471e-07,0.48961260752147234,1.5210666666666668
2441,-1.404040404040541e-06,-0.8841316170504623,1.5199
2442,1.5530303030304755e-06,0.9405174279536002,1.5206666666666664
2443,-2.988677988678288e-06,-0.9675500180671599,1.5188666666666666
2444,-2.420875420875827e-06,-0.8437450422750629,1.5184999999999995
2445,-6.43097643097505e-07,-0.3940087843305761,1.5183
2446,3.4006734006723534e-07,0.29613166140317376,1.5189
2447,-1.9801587301586973e-06,-0.9078220883434811,1.5172333333333334
2448,2.0740740740740924e-07,0.4359594087303199,1.5174
2449,8.808906182444881e-07,0.6262508664975838,1.5182
2450,6.132787763652205e-07,0.7873363112375726,1.5191
2451,1.3971807628520851e-06,0.7980034871582466,1.5203999999999998
2452,9.95855995855912e-07,0.8577013159432604,1.5209
2453,9.03342366738849e-09,0.010654989513972207,1.5207
2454,-1.3809154383245092e-06,-0.9291940102382791,1.5203999999999998
2455,-3.8622526636224816e-07,-0.7574205057132606,1.5200333333333331
2456,7.239057239057633e-07,0.8029453370562998,1.5205
2457,-5.379188712521086e-07,-0.7925441334086812,1.520066666666667
2458,-3.9652043974790183e-07,-0.5298433281814604,1.5193
2459,6.734006733759276e-09,0.008308273218560501,1.5186
2460,-1.612794612794009e-06,-0.8937049342844449,1.5178333333333331
2461,-1.2746512746527363e-07,-0.23563935333714248,1.5177000000000005
2462,-2.477829942619097e-07,-0.5493188143307735,1.5165333333333333
2463,5.917763493522831e-07,0.5908026278221109,1.5166666666666666
2464,-4.0067340067342386e-07,-0.5177192644697188,1.5164666666666669
2465,-1.78958785249438e-07,-0.295991793078671,1.5161666666666669
2466,-1.1984711984711392e-06,-0.7124042370093924,1.5154
2467,-5.672207640715518e-07,-0.6989431302962553,1.5151666666666668
2468,3.083356309163309e-07,0.3837381301858548,1.5152
2469,5.784030784034312e-07,0.767338395459952,1.5152
2470,-6.2962962962965e-07,-0.5746451929198255,1.5149
2471,4.47530864196762e-07,0.8169824462369132,1.515666666666667
2472,1.0780871164617934e-06,0.8343621794479494,1.5162000000000002
2473,3.939393939392608e-07,0.45713938138624677,1.5161666666666669
2474,-1.1043771043768034e-06,-0.6691926836261923,1.5158333333333334
2475,-6.776063352089509e-08,-0.1636507981186158,1.5155
2476,-1.6264090177137898e-06,-0.8835224510889894,1.5144333333333335
2477,-6.832056832056301e-07,-0.7431671363168911,1.5140333333333336
2478,-1.0101010101042631e-07,-0.05676445302921668,1.5138333333333334
2479,7.609427609428117e-07,0.7899973396643369,1.5138
2480,-4.040404040374438e-08,-0.03876376660982378,1.5142
2481,6.567508829123382e-07,0.9010491780722644,1.5148333333333337
2482,4.654654654653253e-07,0.4834356366194336,1.5152333333333334
2483,4.341029341030305e-07,0.42516188867269084,1.5147000000000002
2484,5.503553475482716e-08,0.11136114372692289,1.5147000000000002
2485,9.962259962262266e-07,0.9125836109852687,1.5153
2486,4.897002265423445e-07,0.9313761677956741,1.5157
2487,1.1829375549691016e-06,0.774988040937442,1.516066666666667
2488,1.1314655172392608e-07,0.5798091607170258,1.5159
2489,-1.4328485885375188e-06,-0.95618714761136,1.5144333333333335
2490,-6.494235282108597e-07,-0.6224325704438616,1.5141
2491,1.2727272727271775e-06,0.6397230454196524,1.5150999999999997
2492,9.87525987525848e-07,0.8281027030320789,1.5158333333333334
2493,-9.057239057240751e-07,-0.7508900308675338,1.5151333333333332
2494,1.616420174439811e-07,0.7078772874416769,1.5150333333333332
2495,8.2352941176492e-07,0.8713517920338237,1.5157333333333334
2496,5.323598752619495e-09,0.015003058332662272,1.5157333333333334
2497,-3.0994152046751644e-07,-0.7535883562936095,1.5159
2498,-3.5469195774373585e-08,-0.10205076976814591,1.5159
2499,-2.462224649555101e-07,-0.6496221837270904,1.5155
2500,3.5622000738277114e-07,0.8173253194492175,1.5159
2501,-7.79317746977422e-08,-0.4840071432747509,1.5155
2502,-5.085486484180149e-07,-0.8173061274940584,1.5137
2503,4.201652129018246e-07,0.9186779655422378,1.5147666666666666
2504,1.3809717698153487e-07,0.7230783741592226,1.5148
2505,2.737588153154437e-07,0.8032002380194779,1.515
2506,-2.836002256652475e-07,-0.6919072415271045,1.5148
2507,-1.4536061346912569e-08,-0.3298821624207524,1.5147000000000002
2508,7.015306122447735e-08,0.6711902969969287,1.5149
2509,2.0027840118195283e-08,0.34651467644591805,1.5148333333333337
2510,1.0052206461782842e-06,0.8566790347538553,1.5157
2511,3.810153066842847e-07,0.9552845231350717,1.516633333333333
2512,-5.462962962965445e-07,-0.7579066184198221,1.5164333333333333
2513,-2.5370804059281946e-07,-0.491699947816156,1.5164
2514,-1.2372992461512875e-07,-0.18770426208725488,1.5167000000000002
2515,-2.245791245791447e-06,-0.9341544293786432,1.5157999999999998
2516,-2.3029439696129657e-07,-0.2800568922420473,1.5150666666666666
2517,1.8356164383562968e-06,0.9790870601822416,1.5165
2518,2.93939393939458e-06,0.9358590483000583,1.5178333333333331
2519,-1.0067340067345014e-06,-0.508797070426518,1.5168666666666664
2520,-1.0246036444970912e-06,-0.7849080911135585,1.5164666666666669
2521,2.6936026936015e-07,0.432666369388868,1.5167666666666666
2522,-2.188552188551302e-07,-0.4515086625701362,1.5167666666666666
2523,-1.4747474747473572e-06,-0.8346991915337989,1.516133333333333
2524,-3.367003366942438e-08,-0.04518830793452534,1.5161
2525,2.154882154890889e-07,0.3626076872809483,1.5162000000000002
2526,1.0841750841746507e-06,0.8469579453393433,1.5166666666666666
2527,-7.40740740742902e-08,-0.1007818008167181,1.516633333333333
2528,4.781144781146273e-07,0.5832815083181926,1.5165333333333333
2529,-4.848484848488576e-07,-0.5627748595330239,1.5164333333333333
2530,-7.171717171718849e-07,-0.4423840591328943,1.5168
2531,-1.5555555555560123e-06,-0.8894357146028832,1.5168
2532,8.754208754209136e-07,0.789795770731662,1.5170333333333332
2533,1.6666666666667185e-06,0.9486401790223556,1.518
2534,-4.377104377085952e-08,-0.07956317794387682,1.5175666666666665
2535,-2.416564916568717e-07,-0.572679999244189,1.5175
2536,-3.266799733865771e-06,-0.9241906051230915,1.516133333333333
2537,3.2089184528232464e-07,0.24966106789124992,1.5153666666666668
2538,2.413697413697625e-06,0.9813225982250348,1.5165666666666666
2539,7.958371594737413e-08,0.0926382129246399,1.5160333333333331
2540,3.2365907421014993e-06,0.9435940333036356,1.5175333333333334
2541,-1.1616161616167065e-07,-0.1363958698203108,1.517
2542,8.718015779606149e-08,0.18778680478745588,1.5170333333333332
2543,1.1264518956832075e-06,0.8967505183693206,1.5169333333333332
2544,5.640437993381743e-07,0.6385674453205187,1.5170333333333332
2545,-6.659905341449568e-07,-0.7434536322741848,1.5171333333333332
2546,-2.4710293115220317e-07,-0.5220242224859698,1.5164666666666669
2547,-4.428119579630845e-07,-0.736343484105359,1.5160333333333331
2548,1.2037037037032347e-06,0.9262421811055961,1.5167
2549,1.0976430976431786e-06,0.7762961018936355,1.5172333333333334
2550,7.014590347925933e-07,0.6998107967373915,1.518066666666667
2551,2.727272727267493e-07,0.31680046557928604,1.518066666666667
2552,-6.666666666665708e-07,-0.6977716287593864,1.5179
2553,-2.922077922076799e-07,-0.7422347671858012,1.5179333333333334
2554,1.8360690235688915e-06,0.8369752202710479,1.5185333333333333
2555,1.538720538720616e-06,0.7237820161483283,1.519466666666667
2556,4.09427609427589e-06,0.9378428767436756,1.5218666666666667
2557,-4.12457912457885e-06,-0.9680866858607,1.5195
2558,1.3804713804687612e-07,0.15185497647173452,1.5191666666666668
2559,8.838383838389257e-07,0.7862171539777288,1.5191
2560,1.8316917228272849e-07,0.3837390598202247,1.5188333333333333
2561,-8.706108706111191e-07,-0.5292529167982901,1.5181333333333331
2562,5.89225589225143e-07,0.5311890844383284,1.5181333333333331
2563,3.7267438511607357e-07,0.7597037049341349,1.518333333333333
2564,-1.604327099352611e-08,-0.05452269016541893,1.5184
2565,2.791266501205045e-07,0.8760641503048918,1.5186666666666666
2566,1.0064412238334006e-07,0.26452928333748466,1.5185000000000002
2567,-2.99145299145358e-07,-0.5475963977527165,1.5184
2568,-4.1985305143075395e-08,-0.12496669310363544,1.5179
2569,-7.247735082785635e-07,-0.8306423756403511,1.5171
2570,-5.655355954747349e-08,-0.08050726168535256,1.5173
2571,-3.0937248885956855e-07,-0.7283966216114751,1.5167666666666666
2572,2.5051576775819928e-08,0.13542227500611895,1.5165999999999995
2573,-3.9682539681942554e-08,-0.07657375167419198,1.5165999999999995
2574,-4.3758573388197287e-07,-0.5586827102005905,1.5160666666666665
2575,4.295337571904461e-07,0.8279952567892978,1.5164666666666669
2576,-3.6095816273696755e-07,-0.6319097779966765,1.5162000000000002
2577,2.2367341788145666e-07,0.5287540247672665,1.5169
2578,-5.80194957015969e-07,-0.8339755946087792,1.5164666666666669
2579,-7.960782857212926e-20,-4.696139227170755e-13,1.5164
2580,2.672114210574579e-07,0.844060375941148,1.516633333333333
2581,4.632279675206585e-08,0.2530569235310014,1.5164
2582,2.0335817148366555e-07,0.9717280785655165,1.517
2583,9.331727874767188e-08,0.16899159170343336,1.5174333333333336
2584,-6.525807722616827e-07,-0.8671139152115347,1.517
2585,-7.841328413283269e-08,-0.42492394017594853,1.5167
2586,4.81468449448804e-07,0.8239039320398346,1.5174666666666667
2587,-6.636119450150015e-08,-0.545026295471759,1.5174
2588,1.1271067043780075e-07,0.5233912698434603,1.5177333333333334
2589,3.586719361081126e-08,0.39459576400331453,1.5175
2590,-6.384194628137046e-07,-0.7960760766318803,1.5168
2591,3.8975501113587634e-07,0.7625978648395263,1.5167
2592,6.895806312150458e-07,0.9224737258048001,1.5176
2593,-3.4010814450135317e-07,-0.7265908101658852,1.5174
2594,1.2731481481478194e-06,0.7738721694335511,1.5182
2595,7.782404997399665e-07,0.9031960530736289,1.5192
2596,-1.9498334313132403e-07,-0.2973990959264657,1.5191
2597,8.186026936029048e-07,0.689618760847192,1.5192333333333334
2598,6.76384389943271e-07,0.8307831516684531,1.5196333333333332
2599,-2.0202020202022463e-07,-0.2896827297513733,1.5198
2600,-3.341103341102714e-07,-0.24847486979819286,1.5199
2601,-1.494341563785895e-06,-0.937833863608425,1.5193666666666668
2602,-6.494235282114306e-07,-0.42137284402727326,1.5199
2603,-1.1750841750840007e-06,-0.8968285559082213,1.5193
2604,1.922112974744408e-06,0.7980570877463055,1.5207
2605,-5.241244183198595e-07,-0.6423295996488236,1.5201333333333331
2606,1.9528619528610649e-07,0.23771290368487888,1.5199333333333334
2607,-3.5016835016822187e-07,-0.4202303194927324,1.5196333333333334
2608,-9.82446466317779e-07,-0.8497569621735224,1.5184333333333333
2609,4.983164983163089e-07,0.46452766107690036,1.5185000000000002
2610,1.842786842787136e-06,0.9314014099699999,1.5196333333333332
2611,-5.8674985145641134e-08,-0.06255797644090819,1.5198
2612,-1.4704530833585347e-07,-0.14372916400561286,1.520066666666667
2613,1.976430976430736e-06,0.9561566845088852,1.5208333333333333
2614,9.595959595958315e-07,0.3800050667679659,1.5207333333333333
2615,-2.0808080808076948e-06,-0.9252160528689447,1.5196333333333334
2616,-3.973063973065554e-07,-0.4336242993074182,1.5198666666666665
2617,4.2964554242734666e-07,0.7282206775592092,1.5199999999999998
2618,-5.150253034164126e-08,-0.0962832044620818,1.5192000000000003
2619,-1.0741926874835038e-06,-0.6567830911856405,1.5188333333333333
2620,5.5119359187920504e-08,0.12511453852865195,1.5188999999999997
